collector_key,trans_dt,store_location_key,product_key,sales,units,trans_key
-1,"2015-07-03",6973,999999999999142,0.00,1,3113086973118220150703928
-1,"2016-01-28",7167,999999999999513,41.81,1,38671671182201601281326
-1,"2015-09-29",6973,999999999999513,2.17,1,31465069731182201509291552
-1,"2015-11-10",6973,999999999999513,0.62,1,31630869731182201511101630
-1,"2015-10-01",6973,77105880035,1.58,1,31475169731182201510011518
137298570713,"2015-05-20",6973,77105810099,20.45,1,30931269731182201505201540
-1,"2016-01-25",7167,999999999999513,104.11,1,9571671182201601251443
-1,"2015-05-26",6973,999999999999513,1.78,1,30958369731182201505261035
-1,"2015-12-08",6973,999999999999513,0.00,1,31733669731182201512081037
-1,"2015-10-02",6973,999999999999513,0.00,1,31478769731182201510021321
-1,"2015-06-18",6973,5770021599,3.01,1,31067469731182201506181302
-1,"2015-08-31",6973,5770032944,3.19,1,31349369731182201508311203
-1,"2015-11-26",6973,999999999999513,0.00,1,3169036973118220151126938
-1,"2015-07-14",6973,999999999999513,0.00,2,31176869731182201507141257
-1,"2015-10-16",6973,6700000829,2.30,1,31535669731182201510161609
-1,"2015-10-09",6973,999999999999513,0.00,1,31509869731182201510091133
-1,"2016-01-12",6973,999999999999513,0.00,1,31859269731182201601121503
-1,"2015-04-30",6973,6700000829,2.12,1,30850669731182201504301047
-1,"2015-11-02",6973,999999999999513,0.00,1,31592669731182201511021424
-1,"2015-12-10",6973,999999999999513,7.71,1,31748369731182201512101714
134522452238,"2015-12-08",6973,77105810640,12.44,1,31735769731182201512081424
-1,"2015-06-30",6973,999999999999513,1.78,1,31122569731182201506301216
-1,"2015-11-23",6973,999999999999513,0.00,1,31675969731182201511231347
-1,"2015-10-28",6973,999999999999513,0.00,1,31576369731182201510281406
141178981825,"2015-12-31",6973,6210700610,19.56,1,31818169731182201512311039
-1,"2016-01-19",6973,999999999999513,0.00,1,31884769731182201601191415
-1,"2015-09-08",6973,999999999999513,0.00,1,31379069731182201509081627
-1,"2015-06-12",6973,999999999999513,84.55,1,2021269731565201506121010
-1,"2015-10-22",6973,6625906411,4.43,1,31553269731182201510221551
-1,"2015-12-10",6973,999999999999513,7.32,1,31743869731182201512101039
-1,"2015-11-25",6973,6260096075,21.34,1,31687169731182201511251303
-1,"2015-10-07",6973,999999999999513,0.00,1,3149656973118220151007929
139505520650,"2016-01-12",6973,77105810493,8.53,1,31858569731182201601121422
-1,"2015-07-10",6973,999999999999513,18.32,1,2031369731565201507101431
-1,"2015-09-11",6973,5770021599,3.01,1,31397969731182201509111313
-1,"2015-04-10",6973,999999999999142,0.00,1,30763769731182201504101305
-1,"2015-04-06",6973,999999999999513,1.78,1,30736769731182201504061437
-1,"2015-12-21",6973,999999999999513,7.32,1,31785069731182201512211211
137307062629,"2015-06-01",6973,6410085252,6.75,1,30981169731182201506011119
-1,"2015-08-20",6973,999999999999513,0.00,1,31317269731182201508201134
-1,"2015-04-07",6973,999999999999513,0.00,1,3073986973118220150407909
-1,"2015-09-14",6973,999999999999513,0.00,1,31403469731182201509141230
-1,"2015-10-15",6973,999999999999513,155.20,1,2066669731565201510151557
-1,"2015-12-11",6973,999999999999513,1.64,1,3174966973118220151211943
-1,"2015-09-22",6973,999999999999513,15.72,1,206056973156520150922920
141178981825,"2015-11-10",6973,77105810425,9.42,1,31627769731182201511101035
-1,"2015-10-27",6973,999999999999513,7.32,1,31571769731182201510271511
-1,"2015-04-20",6973,77105880035,1.58,1,30797669731182201504201447
-1,"2015-08-04",6973,77105810397,37.36,1,31252869731182201508041453
-1,"2015-12-02",6973,5770033148,3.19,1,31714269731182201512021108
137304608658,"2015-11-12",6973,77105810228,23.12,1,31639769731182201511121208
141178981825,"2015-11-11",6973,6210000241,2.30,1,31632369731182201511111139
-1,"2015-12-10",6973,999999999999513,0.00,1,31748569731182201512101716
-1,"2015-09-15",6973,999999999999513,10.66,1,3140866973118220150915939
-1,"2015-07-08",6973,62527303214,37.36,1,31150469731182201507081440
-1,"2015-10-09",6973,6210700426,48.04,1,31511169731182201510091336
-1,"2015-10-09",6973,999999999999513,14.22,1,31512769731182201510091517
-1,"2015-08-07",6973,999999999999513,51.21,1,2043569731565201508071508
134451216687,"2015-04-17",6973,5113165300,12.09,1,30792869731182201504171331
-1,"2015-10-05",6973,999999999999513,1.78,1,31487169731182201510051632
-1,"2015-05-13",6973,999999999999513,42.10,1,2018369731565201505131545
-1,"2015-10-16",6973,999999999999513,88.98,1,31534169731182201510161431
-1,"2015-12-17",6973,77105810408,22.23,1,31775069731182201512171456
-1,"2015-12-15",6973,999999999999513,0.00,1,31765669731182201512151716
-1,"2016-01-04",6973,999999999999513,7.32,1,31824069731182201601041500
-1,"2015-11-24",6973,999999999999513,0.00,1,31681769731182201511241403
134527267888,"2016-01-27",7167,999999999999513,9.35,1,22171671182201601271022
-1,"2015-10-19",6973,4203710319,33.80,1,31537669731182201510191402
-1,"2015-07-06",6973,999999999999513,25.51,5,31138069731182201507061411
-1,"2015-12-22",6973,999999999999513,2.17,1,31796369731182201512221312
-1,"2015-09-30",6973,999999999999513,11.55,1,31467169731182201509301138
-1,"2015-09-08",6973,999999999999513,0.00,1,3137146973118220150908916
-1,"2015-11-05",6973,999999999999513,0.00,1,31610169731182201511051414
-1,"2015-10-09",6973,999999999999513,0.00,1,31510669731182201510091220
-1,"2015-10-05",6973,999999999999513,18.87,1,31486169731182201510051519
-1,"2015-10-29",6973,6410085266,2.47,1,31579969731182201510291207
139475642383,"2015-04-07",6973,6968216200,8.63,1,30744369731182201504071621
-1,"2015-04-02",6973,999999999999513,35.58,1,30731469731182201504021335
-1,"2015-05-19",6973,999999999999513,7.32,1,30923569731182201505191439
-1,"2015-09-18",6973,999999999999513,0.00,1,31424469731182201509181055
-1,"2015-11-25",6973,999999999999513,7.32,1,31685769731182201511251045
-1,"2016-01-28",7167,999999999999513,10.02,1,37071671182201601281155
-1,"2015-07-08",6973,999999999999513,92.49,2,31153369731182201507081544
134639260105,"2016-01-29",7167,999999999999513,98.70,1,57271671182201601291601
-1,"2015-12-03",6973,7339000011,3.01,1,31722569731182201512031431
-1,"2015-05-21",6973,6210000240,2.12,1,30942769731182201505211501
-1,"2015-08-14",6973,6625906411,3.72,1,31293669731182201508141449
-1,"2015-11-11",6973,999999999999513,0.00,1,31635769731182201511111650
-1,"2015-10-26",6973,5770022296,6.37,2,3156266973118220151026922
-1,"2016-01-11",6973,999999999999513,1.78,1,31851169731182201601111051
-1,"2015-07-09",6973,999999999999513,0.00,2,31157569731182201507091521
-1,"2016-01-05",6973,999999999999513,7.32,1,3182616973118220160105934
-1,"2015-06-01",6973,999999999999513,1.78,1,30984969731182201506011644
-1,"2015-09-14",6973,999999999999513,0.00,1,31404569731182201509141340
-1,"2015-08-26",6973,5639405695,22.23,1,31337569731182201508261138
-1,"2015-12-04",6973,999999999999513,0.00,1,31726169731182201512041010
-1,"2015-03-31",6973,999999999999513,0.00,1,30713769731182201503311012
-1,"2015-04-21",6973,999999999999513,237.67,1,2009769731565201504211536
-1,"2015-10-28",6973,999999999999513,1.09,1,31575869731182201510281220
-1,"2015-08-07",6973,999999999999513,178.36,1,2041869731565201508071502
139480840860,"2015-12-23",6973,5847810306,24.90,1,3180156973118220151223959
-1,"2015-09-25",6973,6490007069,1.76,1,31455069731182201509251556
-1,"2015-10-01",6973,5849635277,3.19,1,31475569731182201510011544
-1,"2015-10-06",6973,999999999999513,0.00,1,31490569731182201510061133
141178981825,"2015-11-05",6973,77105804101,32.02,1,31609569731182201511051157
-1,"2015-11-24",6973,999999999999513,0.00,1,3167786973118220151124909
137311147808,"2015-04-06",6973,77105880036,6.21,1,30736869731182201504061442
-1,"2015-12-28",6973,999999999999513,8.88,1,31807669731182201512281347
-1,"2015-04-29",6973,999999999999513,13.58,1,30846869731182201504291212
-1,"2016-01-20",6973,3660230032,9.77,1,31892069731182201601201706
-1,"2015-07-09",6973,87279800078,34.34,1,31157269731182201507091435
-1,"2015-04-02",6973,999999999999513,3.56,2,30730569731182201504021215
-1,"2015-05-25",6973,6490040955,3.54,1,30956569731182201505251606
-1,"2015-09-01",6973,999999999999513,0.00,1,31356069731182201509011033
-1,"2015-10-16",6973,999999999999513,1.78,1,31533669731182201510161338
-1,"2015-07-13",6973,999999999999513,0.00,1,3116596973118220150713943
-1,"2016-01-27",7167,999999999999513,9.83,1,25571671182201601271236
-1,"2015-11-27",6973,5770022118,4.97,1,31697869731182201511271130
-1,"2015-12-21",6973,999999999999513,0.00,1,31785069731182201512211211
137311147808,"2015-06-12",6973,77105810883,17.05,2,3103526973118220150612943
-1,"2015-04-27",6973,77105880035,1.58,1,30834669731182201504271524
-1,"2015-11-23",6973,999999999999513,0.00,1,31675669731182201511231331
-1,"2015-06-25",6973,5980000003,3.19,1,31107369731182201506251223
-1,"2015-12-04",6973,6700000932,2.30,1,31727369731182201512041211
-1,"2015-09-30",6973,999999999999513,11.55,1,31467169731182201509301138
139469961438,"2015-10-23",6973,5873832663,17.78,1,31561169731182201510231457
-1,"2015-07-07",6973,999999999999134,8.88,1,31147269731182201507071616
-1,"2015-10-28",6973,5849642239,3.36,1,31576069731182201510281352
-1,"2015-10-15",6973,999999999999513,66.64,1,2066169731565201510151556
-1,"2015-10-15",6973,999999999999513,7.32,1,2070869731565201510151608
-1,"2015-11-25",6973,999999999999513,7.32,1,31685869731182201511251053
-1,"2015-05-04",6973,999999999999513,53.56,3,30863769731182201505041703
-1,"2015-12-18",6973,999999999999513,75.28,1,31780169731182201512181343
-1,"2015-09-11",6973,999999999999513,0.00,1,31398469731182201509111415
-1,"2015-11-12",6973,999999999999513,0.00,1,31637669731182201511121058
-1,"2015-08-14",6973,77904000899,3.42,2,31292569731182201508141322
-1,"2016-01-05",6973,6458900111,23.12,1,31827169731182201601051030
-1,"2015-10-16",6973,5770022995,3.19,1,31532569731182201510161134
-1,"2015-05-13",6973,999999999999513,109.74,1,2017069731565201505131538
141178981825,"2015-10-28",6973,6170090032,62.28,1,31578269731182201510281639
-1,"2016-01-04",6973,999999999999513,0.00,1,31824269731182201601041553
-1,"2015-09-01",6973,5980000060,6.37,2,31356669731182201509011105
-1,"2015-05-28",6973,999999999999513,1.78,1,30974569731182201505281514
-1,"2015-11-24",6973,999999999999513,0.00,1,31682169731182201511241428
-1,"2015-09-10",6973,5980000011,12.74,4,3138806973118220150910930
141243015173,"2015-06-16",6973,36519732601,8.76,2,31051869731182201506161314
-1,"2015-07-06",6973,5849640461,1.71,1,31140669731182201507061651
-1,"2015-09-08",6973,6490042414,5.86,1,31378569731182201509081614
-1,"2015-10-13",6973,999999999999513,13.58,1,31515169731182201510131049
-1,"2015-06-16",6973,999999999999513,99.63,2,3104596973118220150616900
-1,"2015-07-07",6973,999999999999513,27.32,1,31146569731182201507071446
-1,"2015-10-29",6973,999999999999513,7.32,1,31583269731182201510291553
-1,"2015-06-15",6973,999999999999513,21.95,3,31040769731182201506151339
-1,"2015-10-21",6973,999999999999513,26.18,1,31547569731182201510211428
-1,"2015-11-19",6973,999999999999513,0.00,1,31665769731182201511191248
137269465242,"2016-01-29",7167,999999999999513,19.10,1,54671671182201601291417
-1,"2015-10-22",6973,999999999999513,0.00,1,31553769731182201510221618
-1,"2016-01-05",6973,999999999999513,10.88,1,3182626973118220160105940
-1,"2015-09-29",6973,999999999999513,16.41,1,31464269731182201509291506
-1,"2016-01-19",6973,999999999999513,10.88,1,31883069731182201601191024
-1,"2016-01-06",6973,5849635277,3.36,1,31837169731182201601061551
-1,"2015-10-28",6973,999999999999513,0.00,1,31575069731182201510281102
134548067860,"2015-12-29",6973,6700000829,2.30,1,31810369731182201512291033
-1,"2015-10-22",6973,999999999999513,1.78,1,31552269731182201510221435
-1,"2015-04-08",6973,999999999999513,0.00,4,30745269731182201504081016
-1,"2015-11-13",6973,999999999999513,71.41,1,2080569731565201511131159
-1,"2015-04-29",6973,999999999999513,0.00,1,30847869731182201504291337
-1,"2015-10-30",6973,999999999999513,51.42,1,31587669731182201510301449
-1,"2016-01-11",6973,77105880035,1.76,1,31853069731182201601111439
-1,"2015-04-21",6973,999999999999513,255.91,3,30802869731182201504211431
-1,"2015-06-12",6973,999999999999513,24.90,1,2023769731565201506121017
-1,"2016-01-18",6973,999999999999513,10.88,1,31881069731182201601181559
-1,"2015-10-02",6973,999999999999513,51.07,1,31482669731182201510021709
-1,"2015-10-26",6973,5980000003,3.36,1,31563669731182201510261214
-1,"2015-07-29",6973,77105810228,22.23,1,31236469731182201507291431
-1,"2015-07-15",6973,999999999999513,-76.52,-1,3117966973118220150715932
-1,"2015-07-10",6973,999999999999142,0.00,1,31161969731182201507101320
137315649059,"2015-10-07",6973,6202152800,48.04,1,31502269731182201510071616
-1,"2016-01-27",6973,999999999999513,7.32,1,31921669731182201601271416
-1,"2015-05-29",6973,6120022501,8.53,1,3097676973118220150529845
-1,"2016-01-29",7167,6210739130,32.02,1,4667167118220160129933
141298033535,"2015-10-28",6973,5980000011,3.36,1,31578369731182201510281713
-1,"2015-11-30",6973,999999999999513,112.30,1,31701769731182201511301038
-1,"2015-04-20",6973,5610077433,15.65,1,3079516973118220150420936
-1,"2015-04-15",6973,999999999999513,124.46,1,30781569731182201504151113
-1,"2015-04-21",6973,999999999999513,165.22,1,2006569731565201504211512
-1,"2015-09-01",6973,5980021692,3.19,1,31359069731182201509011459
-1,"2015-04-28",6973,999999999999513,7.32,1,30841569731182201504281037
-1,"2015-04-10",6973,999999999999142,0.00,1,30763369731182201504101236
137273737467,"2016-01-29",7167,999999999999513,17.43,1,56671671182201601291544
-1,"2015-07-10",6973,999999999999513,10.75,1,2031069731565201507101430
-1,"2015-05-19",6973,999999999999513,52.85,6,30922069731182201505191423
-1,"2015-04-20",6973,5980000002,3.19,1,30797469731182201504201428
-1,"2015-11-18",6973,77105810007,26.98,4,31661369731182201511181433
-1,"2015-05-11",6973,77105880035,1.58,1,30894669731182201505111639
-1,"2015-11-20",6973,999999999999142,0.00,1,31672869731182201511201526
-1,"2015-11-23",6973,999999999999513,7.21,1,31676869731182201511231610
139463650324,"2015-05-27",6973,6752000006,30.78,1,30964569731182201505271151
-1,"2015-12-23",6973,999999999999513,23.12,1,31803569731182201512231602
-1,"2015-07-16",6973,999999999999513,128.84,2,31186669731182201507161332
-1,"2015-08-12",6973,5980029944,2.30,1,31285469731182201508121624
-1,"2015-04-15",6973,77105880035,1.58,1,30781269731182201504151103
-1,"2015-04-24",6973,77105880035,3.17,2,30823869731182201504241046
-1,"2015-05-22",6973,77105880035,1.58,1,30951669731182201505221629
-1,"2015-11-24",6973,999999999999513,6.14,1,31680669731182201511241240
-1,"2015-08-24",6973,5980021692,3.19,1,31326169731182201508241510
-1,"2015-10-15",6973,999999999999513,0.00,1,31528969731182201510151430
-1,"2015-12-10",6973,999999999999513,0.00,1,31747569731182201512101612
-1,"2015-12-18",6973,999999999999513,1.78,1,3177686973118220151218843
-1,"2015-06-19",6973,6458900213,7.81,1,31072569731182201506191346
-1,"2015-10-08",6973,999999999999513,0.00,1,31504269731182201510081104
-1,"2015-11-09",6973,999999999999513,7.32,1,31623069731182201511091241
-1,"2015-11-04",6973,77105880035,1.76,1,31603369731182201511041150
134522452238,"2015-09-01",6973,77105804099,23.12,1,3135546973118220150901959
-1,"2015-10-14",6973,999999999999513,0.00,1,3152016973118220151014903
-1,"2015-05-13",6973,5854212001,5.86,1,30902769731182201505131416
-1,"2015-11-26",6973,6210000240,2.30,1,31690869731182201511261045
137268441699,"2016-01-29",7167,999999999999513,45.62,1,58771671182201601291657
-1,"2015-11-11",6973,999999999999513,0.00,1,31633269731182201511111307
-1,"2015-04-28",6973,999999999999513,14.63,2,30842269731182201504281228
-1,"2015-11-26",6973,999999999999513,0.00,1,31695169731182201511261519
-1,"2015-05-13",6973,999999999999513,0.00,1,30904069731182201505131723
-1,"2015-09-23",6973,999999999999513,0.00,1,3143776973118220150923847
-1,"2015-11-05",6973,999999999999513,0.00,1,3160786973118220151105932
-1,"2015-05-04",6973,999999999999513,9.90,1,30860669731182201505041036
-1,"2015-05-15",6973,999999999999513,0.00,1,30909769731182201505151028
-1,"2015-05-05",6973,6410085268,1.94,1,30869369731182201505051434
-1,"2015-12-09",6973,999999999999513,0.00,1,31739669731182201512091211
-1,"2015-10-20",6973,999999999999513,0.00,1,31542769731182201510201419
-1,"2015-12-09",6973,999999999999513,7.32,1,31741669731182201512091526
137304608658,"2015-11-12",6973,999999999999513,20.26,1,31639769731182201511121208
-1,"2015-08-18",6973,999999999999513,-78.50,-1,31305469731182201508181411
-1,"2015-08-10",6973,999999999999513,1.78,1,2045069731565201508101449
-1,"2015-08-11",6973,41600000235,3.56,1,31279369731182201508111439
-1,"2015-12-24",6973,999999999999513,0.00,1,31804369731182201512241000
-1,"2015-05-13",6973,999999999999513,61.09,1,2016469731565201505131535
-1,"2015-08-10",6973,999999999999513,0.00,1,31269969731182201508101247
-1,"2015-08-06",6973,999999999999513,0.00,1,31260969731182201508061123
-1,"2015-08-07",6973,999999999999513,255.52,1,2039869731565201508071456
-1,"2015-10-06",6973,999999999999513,1.78,1,31491669731182201510061230
-1,"2015-04-22",6973,999999999999513,61.82,1,30816069731182201504221425
-1,"2015-10-20",6973,6210000240,2.30,1,31542969731182201510201422
-1,"2015-07-06",6973,999999999999513,11.39,1,31136869731182201507061252
-1,"2015-12-08",6973,999999999999513,11.55,1,31735069731182201512081334
-1,"2015-07-14",6973,999999999999513,62.62,3,31174269731182201507141058
-1,"2015-12-21",6973,999999999999513,8.88,1,31790169731182201512211522
-1,"2015-08-04",6973,999999999999513,42.11,4,31253069731182201508041459
-1,"2015-11-09",6973,999999999999513,7.32,1,31621569731182201511091034
-1,"2015-11-16",6973,999999999999513,16.59,1,31649569731182201511161239
-1,"2015-04-22",6973,77105880035,1.58,1,30815869731182201504221420
-1,"2015-04-09",6973,7830008109,12.09,1,30755169731182201504091340
139475742944,"2015-11-25",6973,77105803795,24.01,1,31685469731182201511251018
-1,"2015-07-16",6973,6360167726,39.14,1,31188269731182201507161454
-1,"2015-09-23",6973,999999999999513,7.32,1,31440769731182201509231336
-1,"2015-12-29",6973,999999999999513,7.32,1,31812469731182201512291416
-1,"2015-05-29",6973,999999999999142,0.00,1,30979069731182201505291445
-1,"2015-04-14",6973,999999999999513,38.96,1,30777969731182201504141409
134585359442,"2016-01-27",7167,999999999999513,52.76,1,29671671182201601271549
137273959439,"2016-01-28",7167,999999999999513,234.34,1,35171671182201601281031
-1,"2015-09-09",6973,999999999999513,17.80,1,31385069731182201509091358
-1,"2015-06-09",6973,999999999999513,0.00,1,31023869731182201506091550
-1,"2015-09-01",6973,72225212109,13.30,3,31355769731182201509011006
-1,"2015-12-22",6973,999999999999513,0.00,1,31796269731182201512221307
-1,"2016-01-27",7167,999999999999513,27.48,1,28571671182201601271443
-1,"2015-06-16",6973,77105880035,1.58,1,31051369731182201506161252
-1,"2015-11-12",6973,999999999999513,0.00,1,31642069731182201511121603
-1,"2015-11-20",6973,999999999999513,0.00,1,31672569731182201511201422
-1,"2015-07-30",6973,999999999999513,3.56,2,31244869731182201507301352
-1,"2015-04-22",6973,77105890009,85.33,6,30816169731182201504221427
-1,"2015-11-18",6973,999999999999513,1.78,1,31660869731182201511181403
134587584380,"2016-01-25",7167,999999999999513,25.88,1,6571671182201601251318
-1,"2015-12-22",6973,999999999999513,0.00,1,31797069731182201512221329
-1,"2015-12-18",6973,999999999999513,0.00,1,31778169731182201512181214
139490041658,"2015-12-30",6973,6360108701,48.93,1,31814069731182201512301131
-1,"2015-04-02",6973,999999999999513,22.87,7,30732269731182201504021433
-1,"2015-12-21",6973,999999999999513,312.16,1,31786069731182201512211338
-1,"2015-11-13",6973,999999999999513,19.56,1,31645769731182201511131401
-1,"2015-11-06",6973,999999999999513,0.00,1,31620069731182201511061619
137311147808,"2015-10-13",6973,77105810163,27.73,2,31519369731182201510131642
141124246183,"2015-09-29",6973,999999999999513,7.32,1,31464569731182201509291507
-1,"2015-10-15",6973,999999999999513,99.75,1,2070769731565201510151608
-1,"2015-10-28",6973,77105810584,16.00,1,31574169731182201510281011
-1,"2016-01-05",6973,999999999999513,0.00,1,31828569731182201601051309
-1,"2015-10-14",6973,6081500705,11.20,1,3152036973118220151014915
-1,"2016-01-21",6973,999999999999513,10.88,1,31904669731182201601211635
-1,"2015-05-25",6973,999999999999513,368.44,1,30955669731182201505251459
-1,"2015-07-08",6973,999999999999513,0.00,1,31149469731182201507081320
-1,"2015-05-27",6973,999999999999513,3.56,2,30969869731182201505271509
-1,"2015-09-15",6973,999999999999513,1.78,1,31413369731182201509151600
-1,"2015-05-05",6973,999999999999513,7.32,1,30866069731182201505051029
-1,"2015-12-15",6973,999999999999513,0.00,1,31763469731182201512151340
-1,"2015-12-04",6973,999999999999142,0.00,1,31726769731182201512041109
-1,"2015-10-26",6973,999999999999513,1.78,1,31564969731182201510261522
-1,"2016-01-06",6973,999999999999513,1.78,1,31834169731182201601061336
-1,"2015-11-13",6973,999999999999513,0.00,1,31644269731182201511131151
-1,"2016-01-04",6973,999999999999513,0.00,1,31824169731182201601041500
-1,"2016-01-07",6973,999999999999513,2.17,1,31842569731182201601071400
-1,"2015-05-11",6973,999999999999513,110.88,1,30891869731182201505111210
-1,"2015-09-25",6973,6230001938,17.78,1,31453669731182201509251152
-1,"2015-07-28",6973,999999999999513,0.00,2,31232769731182201507281523
-1,"2015-12-04",6973,999999999999513,7.32,1,31727769731182201512041427
139476648546,"2015-10-28",6973,5610010281,8.49,3,31577369731182201510281449
-1,"2015-08-06",6973,999999999999513,0.87,1,31260469731182201508061011
-1,"2015-07-06",6973,999999999999513,39.18,3,3113466973118220150706936
-1,"2015-04-30",6973,5770033148,3.19,1,30853269731182201504301521
-1,"2015-09-28",6973,6490040965,4.08,1,31458069731182201509281454
-1,"2015-09-09",6973,999999999999513,36.63,1,31382769731182201509091337
-1,"2015-04-21",6973,999999999999513,104.17,1,2005269731565201504211508
-1,"2015-10-13",6973,5899700006,4.97,1,31517569731182201510131417
-1,"2015-07-09",6973,999999999999513,36.58,5,3115486973118220150709931
-1,"2015-06-23",6973,999999999999513,0.00,1,31094769731182201506231334
-1,"2015-12-10",6973,999999999999513,0.00,1,31746069731182201512101338
-1,"2016-01-25",6973,77105880035,1.76,1,31912669731182201601251450
-1,"2015-11-18",6973,5770022648,4.97,1,31661969731182201511181526
-1,"2015-04-29",6973,999999999999513,0.00,2,30845869731182201504291016
-1,"2015-05-04",6973,77703400038,4.20,4,30862969731182201505041619
-1,"2016-01-15",6973,999999999999513,22.52,1,2104569731565201601151503
-1,"2015-04-22",6973,6490007069,1.76,1,30808269731182201504221216
-1,"2016-01-15",6973,999999999999142,0.00,1,31873169731182201601151030
-1,"2015-10-02",6973,999999999999142,0.00,1,31482269731182201510021542
-1,"2015-08-31",6973,999999999999513,91.65,1,31353169731182201508311542
-1,"2015-06-12",6973,999999999999513,101.55,1,2021769731565201506121011
-1,"2015-09-22",6973,5565630205,9.77,1,31433269731182201509221059
-1,"2016-01-05",6973,999999999999513,2.17,1,31828169731182201601051159
-1,"2015-04-09",6973,5650012025,14.22,1,30755069731182201504091337
-1,"2015-04-16",6973,999999999999513,0.00,2,30787069731182201504161152
-1,"2015-11-20",6973,999999999999513,0.00,1,31671769731182201511201148
-1,"2015-12-21",6973,999999999999513,15.18,1,31791169731182201512211547
-1,"2015-11-18",6973,999999999999513,0.00,1,31662769731182201511181653
139476805161,"2015-11-19",6973,999999999999513,2.17,1,31669069731182201511191504
-1,"2015-06-09",6973,6260096190,32.02,1,3101866973118220150609901
-1,"2015-10-09",6973,999999999999513,0.00,1,31510269731182201510091204
-1,"2015-12-23",6973,999999999999513,7.32,1,31801769731182201512231029
-1,"2015-10-20",6973,999999999999513,2.17,1,31544169731182201510201525
-1,"2015-06-24",6973,6700000829,2.12,1,31102669731182201506241505
141178981825,"2015-11-02",6973,5770062821,10.66,1,31592569731182201511021352
-1,"2016-01-26",7167,999999999999513,23.67,1,16271671182201601261130
-1,"2015-10-13",6973,999999999999513,0.00,1,31517769731182201510131434
-1,"2015-10-13",6973,999999999999513,0.00,1,31516069731182201510131223
-1,"2016-01-28",7167,999999999999513,6.37,1,37071671182201601281155
-1,"2015-11-13",6973,999999999999513,0.00,1,31646069731182201511131433
-1,"2015-11-09",6973,999999999999513,0.00,1,31625369731182201511091607
-1,"2015-03-31",6973,999999999999513,7.32,1,30715569731182201503311212
-1,"2015-11-16",6973,999999999999513,10.68,1,31649869731182201511161305
-1,"2015-04-21",6973,999999999999513,0.00,1,30799669731182201504211004
-1,"2015-10-30",6973,999999999999142,0.00,-1,31588069731182201510301455
-1,"2015-07-10",6973,5980000003,6.37,2,31160169731182201507101010
-1,"2015-10-15",6973,999999999999513,162.55,1,2068769731565201510151603
-1,"2015-05-27",6973,999999999999513,0.00,1,30964669731182201505271156
-1,"2015-06-24",6973,3600019703,48.04,1,31100369731182201506241243
-1,"2015-10-16",6973,999999999999513,2.12,1,31532269731182201510161108
